C:\Users\92830\Anaconda3\envs\cwhpytorch\python.exe C:/Users/92830/Desktop/hw2/ProjectinML/train_fcn.py
[epoch 1,images 10] training loss = 0.66368  time: 3.010 s
[epoch 22,images 80] training loss = 0.00452  time: 2.144 s
[epoch 22,images 90] training loss = 0.00582  time: 2.139 s
[epoch 22,images 100] training loss = 0.00398  time: 2.138 s
[epoch 22,images 110] training loss = 0.00461  time: 2.136 s
[epoch 22,images 120] training loss = 0.00421  time: 2.134 s
[epoch 22,images 130] training loss = 0.00528  time: 2.131 s
[epoch 22,images 140] training loss = 0.00502  time: 2.171 s
[epoch 22,images 150] training loss = 0.00458  time: 2.134 s
[epoch 22,images 160] training loss = 0.00654  time: 2.131 s
[epoch 22,images 170] training loss = 0.00537  time: 2.143 s
[epoch 22,images 180] training loss = 0.00449  time: 2.156 s
[epoch 22,images 190] training loss = 0.00553  time: 2.167 s
[epoch 22,images 200] training loss = 0.00475  time: 2.153 s
[epoch 22,images 210] training loss = 0.00459  time: 2.137 s
[epoch 22,images 220] training loss = 0.00584  time: 2.130 s
[epoch 22,images 230] training loss = 0.00505  time: 2.152 s
[epoch 22,images 240] training loss = 0.00471  time: 2.129 s
[epoch 22,images 250] training loss = 0.00486  time: 2.142 s
[epoch 22,images 260] training loss = 0.00467  time: 2.179 s
[epoch 22,images 270] training loss = 0.00443  time: 2.141 s
[epoch 22,images 280] training loss = 0.00564  time: 2.191 s
[epoch 22,images 290] training loss = 0.00511  time: 2.126 s
[epoch 22,images 300] training loss = 0.00623  time: 2.110 s
[epoch 22,images 310] training loss = 0.00424  time: 2.120 s
[epoch 22,images 320] training loss = 0.00542  time: 2.115 s
[epoch 22,images 330] training loss = 0.00493  time: 2.211 s
[epoch 22,images 340] training loss = 0.00664  time: 2.149 s
[epoch 22,images 350] training loss = 0.00680  time: 2.101 s
[epoch 22,images 360] training loss = 0.00420  time: 2.119 s
[epoch 22,images 370] training loss = 0.00637  time: 2.130 s
[epoch 22,images 380] training loss = 0.00451  time: 2.202 s
[epoch 22,images 390] training loss = 0.00483  time: 2.146 s
[epoch 22,images 400] training loss = 0.00587  time: 2.143 s
[epoch 22,images 410] training loss = 0.00481  time: 2.155 s
[epoch 22,images 420] training loss = 0.00504  time: 2.237 s
[epoch 22,images 430] training loss = 0.00548  time: 2.129 s
epoch 22	val_loss:0.006360692823417756
[epoch 23,images 10] training loss = 0.00354  time: 1.947 s
[epoch 23,images 20] training loss = 0.00364  time: 2.189 s
[epoch 23,images 30] training loss = 0.00493  time: 2.184 s
[epoch 23,images 40] training loss = 0.00518  time: 2.164 s
[epoch 23,images 50] training loss = 0.00411  time: 2.179 s
[epoch 23,images 60] training loss = 0.00616  time: 2.171 s
[epoch 23,images 70] training loss = 0.00483  time: 2.199 s
[epoch 23,images 80] training loss = 0.00612  time: 2.174 s
[epoch 23,images 90] training loss = 0.00563  time: 2.208 s
[epoch 23,images 100] training loss = 0.00515  time: 2.180 s
[epoch 23,images 110] training loss = 0.00312  time: 2.154 s
[epoch 23,images 120] training loss = 0.00418  time: 2.161 s
[epoch 23,images 130] training loss = 0.00423  time: 2.176 s
[epoch 23,images 140] training loss = 0.00649  time: 2.212 s
[epoch 23,images 150] training loss = 0.00463  time: 2.186 s
[epoch 23,images 160] training loss = 0.00306  time: 2.191 s
[epoch 23,images 170] training loss = 0.00459  time: 2.177 s
[epoch 23,images 180] training loss = 0.00403  time: 2.136 s
[epoch 23,images 190] training loss = 0.00450  time: 2.182 s
[epoch 23,images 200] training loss = 0.00475  time: 2.127 s
[epoch 23,images 210] training loss = 0.00520  time: 2.109 s
[epoch 23,images 220] training loss = 0.00540  time: 2.131 s
[epoch 23,images 230] training loss = 0.00449  time: 2.159 s
[epoch 23,images 240] training loss = 0.00530  time: 2.185 s
[epoch 23,images 250] training loss = 0.00369  time: 2.157 s
[epoch 23,images 260] training loss = 0.00397  time: 2.212 s
[epoch 23,images 270] training loss = 0.00506  time: 2.161 s
[epoch 23,images 280] training loss = 0.00448  time: 2.123 s
[epoch 23,images 290] training loss = 0.00352  time: 2.141 s
[epoch 23,images 300] training loss = 0.00496  time: 2.165 s
[epoch 23,images 310] training loss = 0.00400  time: 2.142 s
[epoch 23,images 320] training loss = 0.00419  time: 2.142 s
[epoch 23,images 330] training loss = 0.00457  time: 2.194 s
[epoch 23,images 340] training loss = 0.00686  time: 2.192 s
[epoch 23,images 350] training loss = 0.00440  time: 2.132 s
[epoch 23,images 360] training loss = 0.00727  time: 2.152 s
[epoch 23,images 370] training loss = 0.00509  time: 2.160 s
[epoch 23,images 380] training loss = 0.00465  time: 2.154 s
[epoch 23,images 390] training loss = 0.00498  time: 2.197 s
[epoch 23,images 400] training loss = 0.00530  time: 2.178 s
[epoch 23,images 410] training loss = 0.00452  time: 2.162 s
[epoch 23,images 420] training loss = 0.00592  time: 2.184 s
[epoch 23,images 430] training loss = 0.00691  time: 2.189 s
epoch 23	val_loss:0.006763637789043385
[epoch 24,images 10] training loss = 0.00404  time: 1.904 s
[epoch 24,images 20] training loss = 0.00367  time: 2.188 s
[epoch 24,images 30] training loss = 0.00494  time: 2.167 s
[epoch 24,images 40] training loss = 0.00605  time: 2.172 s
[epoch 24,images 50] training loss = 0.00337  time: 2.157 s
[epoch 24,images 60] training loss = 0.00505  time: 2.185 s
[epoch 24,images 70] training loss = 0.00464  time: 2.144 s
[epoch 24,images 80] training loss = 0.00531  time: 2.103 s
[epoch 24,images 90] training loss = 0.00448  time: 2.157 s
[epoch 24,images 100] training loss = 0.00441  time: 2.103 s
[epoch 24,images 110] training loss = 0.00586  time: 2.173 s
[epoch 24,images 120] training loss = 0.00533  time: 2.138 s
[epoch 24,images 130] training loss = 0.00509  time: 2.151 s
[epoch 24,images 140] training loss = 0.00534  time: 2.183 s
[epoch 24,images 150] training loss = 0.00420  time: 2.169 s
[epoch 24,images 160] training loss = 0.00441  time: 2.204 s
[epoch 24,images 170] training loss = 0.00443  time: 2.146 s
[epoch 24,images 180] training loss = 0.00367  time: 2.149 s
[epoch 24,images 190] training loss = 0.00365  time: 2.162 s
[epoch 24,images 200] training loss = 0.00573  time: 2.182 s
[epoch 24,images 210] training loss = 0.00361  time: 2.182 s
[epoch 24,images 220] training loss = 0.00576  time: 2.215 s
[epoch 24,images 230] training loss = 0.00423  time: 2.176 s
[epoch 24,images 240] training loss = 0.00365  time: 2.184 s
[epoch 24,images 250] training loss = 0.00568  time: 2.169 s
[epoch 24,images 260] training loss = 0.00373  time: 2.126 s
[epoch 24,images 270] training loss = 0.00378  time: 2.127 s
[epoch 24,images 280] training loss = 0.00629  time: 2.169 s
[epoch 24,images 290] training loss = 0.00439  time: 2.191 s
[epoch 24,images 300] training loss = 0.00389  time: 2.132 s
[epoch 24,images 310] training loss = 0.00517  time: 2.161 s
[epoch 24,images 320] training loss = 0.00530  time: 2.166 s
[epoch 24,images 330] training loss = 0.00489  time: 2.161 s
[epoch 24,images 340] training loss = 0.00548  time: 2.213 s
[epoch 24,images 350] training loss = 0.00449  time: 2.170 s
[epoch 24,images 360] training loss = 0.00401  time: 2.178 s
[epoch 24,images 370] training loss = 0.00412  time: 2.159 s
[epoch 24,images 380] training loss = 0.00435  time: 2.173 s
[epoch 24,images 390] training loss = 0.00498  time: 2.159 s
[epoch 24,images 400] training loss = 0.00635  time: 2.172 s
[epoch 24,images 410] training loss = 0.00358  time: 2.146 s
[epoch 24,images 420] training loss = 0.00539  time: 2.173 s
[epoch 24,images 430] training loss = 0.00399  time: 2.162 s
epoch 24	val_loss:0.007776630707063076
[epoch 25,images 10] training loss = 0.00292  time: 1.962 s
[epoch 25,images 20] training loss = 0.00438  time: 2.168 s
[epoch 25,images 30] training loss = 0.00416  time: 2.142 s
[epoch 25,images 40] training loss = 0.00360  time: 2.154 s
[epoch 25,images 50] training loss = 0.00356  time: 2.160 s
[epoch 25,images 60] training loss = 0.00370  time: 2.197 s
[epoch 25,images 70] training loss = 0.00628  time: 2.139 s
[epoch 25,images 80] training loss = 0.00482  time: 2.131 s
[epoch 25,images 90] training loss = 0.00405  time: 2.131 s
[epoch 25,images 100] training loss = 0.00472  time: 2.135 s
[epoch 25,images 110] training loss = 0.00490  time: 2.132 s
[epoch 25,images 120] training loss = 0.00461  time: 2.132 s
[epoch 25,images 130] training loss = 0.00406  time: 2.141 s
[epoch 25,images 140] training loss = 0.00410  time: 2.206 s
[epoch 25,images 150] training loss = 0.00573  time: 2.147 s
[epoch 25,images 160] training loss = 0.00403  time: 2.184 s
[epoch 25,images 170] training loss = 0.00465  time: 2.146 s
[epoch 25,images 180] training loss = 0.00391  time: 2.210 s
[epoch 25,images 190] training loss = 0.00507  time: 2.141 s
[epoch 25,images 200] training loss = 0.00405  time: 2.124 s
[epoch 25,images 210] training loss = 0.00313  time: 2.159 s
[epoch 25,images 220] training loss = 0.00842  time: 2.132 s
[epoch 25,images 230] training loss = 0.00372  time: 2.180 s
[epoch 25,images 240] training loss = 0.00592  time: 2.204 s
[epoch 25,images 250] training loss = 0.00545  time: 2.108 s
[epoch 25,images 260] training loss = 0.00545  time: 2.154 s
[epoch 25,images 270] training loss = 0.00590  time: 2.147 s
[epoch 25,images 280] training loss = 0.00542  time: 2.165 s
[epoch 25,images 290] training loss = 0.00291  time: 2.208 s
[epoch 25,images 300] training loss = 0.00441  time: 2.194 s
[epoch 25,images 310] training loss = 0.00398  time: 2.157 s
[epoch 25,images 320] training loss = 0.00339  time: 2.141 s
[epoch 25,images 330] training loss = 0.00279  time: 2.154 s
[epoch 25,images 340] training loss = 0.00460  time: 2.145 s
[epoch 25,images 350] training loss = 0.00410  time: 2.158 s
[epoch 25,images 360] training loss = 0.00439  time: 2.165 s
[epoch 25,images 370] training loss = 0.00398  time: 2.187 s
[epoch 25,images 380] training loss = 0.00327  time: 2.136 s
[epoch 25,images 390] training loss = 0.00419  time: 2.143 s
[epoch 25,images 400] training loss = 0.00433  time: 2.157 s
[epoch 25,images 410] training loss = 0.00541  time: 2.137 s
[epoch 25,images 420] training loss = 0.00379  time: 2.151 s
[epoch 25,images 430] training loss = 0.00629  time: 2.132 s
epoch 25	val_loss:0.007548541037199291
[epoch 26,images 10] training loss = 0.00414  time: 1.973 s
[epoch 26,images 20] training loss = 0.00339  time: 2.234 s
[epoch 26,images 30] training loss = 0.00413  time: 2.233 s
[epoch 26,images 40] training loss = 0.00337  time: 2.219 s
[epoch 26,images 50] training loss = 0.00487  time: 2.201 s
[epoch 26,images 60] training loss = 0.00311  time: 2.220 s
[epoch 26,images 70] training loss = 0.00401  time: 2.217 s
[epoch 26,images 80] training loss = 0.00487  time: 2.230 s
[epoch 26,images 90] training loss = 0.00454  time: 2.219 s
[epoch 26,images 100] training loss = 0.00529  time: 2.221 s
[epoch 26,images 110] training loss = 0.00430  time: 2.195 s
[epoch 26,images 120] training loss = 0.00462  time: 2.222 s
[epoch 26,images 130] training loss = 0.00310  time: 2.227 s
[epoch 26,images 140] training loss = 0.00355  time: 2.223 s
[epoch 26,images 150] training loss = 0.00422  time: 2.219 s
[epoch 26,images 160] training loss = 0.00259  time: 2.239 s
[epoch 26,images 170] training loss = 0.00389  time: 2.179 s
[epoch 26,images 180] training loss = 0.00492  time: 2.171 s
[epoch 26,images 190] training loss = 0.00493  time: 2.126 s
[epoch 26,images 200] training loss = 0.00469  time: 2.116 s
[epoch 26,images 210] training loss = 0.00509  time: 2.112 s
[epoch 26,images 220] training loss = 0.00339  time: 2.107 s
[epoch 26,images 230] training loss = 0.00587  time: 2.104 s
[epoch 26,images 240] training loss = 0.00316  time: 2.111 s
[epoch 26,images 250] training loss = 0.00388  time: 2.112 s
[epoch 26,images 260] training loss = 0.00286  time: 2.128 s
[epoch 26,images 270] training loss = 0.00331  time: 2.107 s
[epoch 26,images 280] training loss = 0.00312  time: 2.107 s
[epoch 26,images 290] training loss = 0.00442  time: 2.107 s
[epoch 26,images 300] training loss = 0.00454  time: 2.112 s
[epoch 26,images 310] training loss = 0.00484  time: 2.109 s
[epoch 26,images 320] training loss = 0.00469  time: 2.106 s
[epoch 26,images 330] training loss = 0.00485  time: 2.136 s
[epoch 26,images 340] training loss = 0.00413  time: 2.135 s
[epoch 26,images 350] training loss = 0.00408  time: 2.145 s
[epoch 26,images 360] training loss = 0.00350  time: 2.152 s
[epoch 26,images 370] training loss = 0.00563  time: 2.147 s
[epoch 26,images 380] training loss = 0.00500  time: 2.112 s
[epoch 26,images 390] training loss = 0.00437  time: 2.110 s
[epoch 26,images 400] training loss = 0.00699  time: 2.101 s
[epoch 26,images 410] training loss = 0.00378  time: 2.112 s
[epoch 26,images 420] training loss = 0.00467  time: 2.111 s
[epoch 26,images 430] training loss = 0.00580  time: 2.105 s
epoch 26	val_loss:0.007847778460691495
[epoch 27,images 10] training loss = 0.00429  time: 1.896 s
[epoch 27,images 20] training loss = 0.00368  time: 2.142 s
[epoch 27,images 30] training loss = 0.00461  time: 2.115 s
[epoch 27,images 40] training loss = 0.00352  time: 2.116 s
[epoch 27,images 50] training loss = 0.00372  time: 2.105 s
[epoch 27,images 60] training loss = 0.00611  time: 2.113 s
[epoch 27,images 70] training loss = 0.00453  time: 2.111 s
[epoch 27,images 80] training loss = 0.00426  time: 2.120 s
[epoch 27,images 90] training loss = 0.00481  time: 2.112 s
[epoch 27,images 100] training loss = 0.00454  time: 2.120 s
[epoch 27,images 110] training loss = 0.00382  time: 2.114 s
[epoch 27,images 120] training loss = 0.00305  time: 2.111 s
[epoch 27,images 130] training loss = 0.00397  time: 2.120 s
[epoch 27,images 140] training loss = 0.00331  time: 2.111 s
[epoch 27,images 150] training loss = 0.00293  time: 2.111 s
[epoch 27,images 160] training loss = 0.00400  time: 2.112 s
[epoch 27,images 170] training loss = 0.00522  time: 2.116 s
[epoch 27,images 180] training loss = 0.00373  time: 2.113 s
[epoch 27,images 190] training loss = 0.00396  time: 2.110 s
[epoch 27,images 200] training loss = 0.00508  time: 2.109 s
[epoch 27,images 210] training loss = 0.00439  time: 2.107 s
[epoch 27,images 220] training loss = 0.00308  time: 2.116 s
[epoch 27,images 230] training loss = 0.00448  time: 2.129 s
[epoch 27,images 240] training loss = 0.00337  time: 2.147 s
[epoch 27,images 250] training loss = 0.00571  time: 2.145 s
[epoch 27,images 260] training loss = 0.00526  time: 2.145 s
[epoch 27,images 270] training loss = 0.00475  time: 2.149 s
[epoch 27,images 280] training loss = 0.00442  time: 2.127 s
[epoch 27,images 290] training loss = 0.00473  time: 2.114 s
[epoch 27,images 300] training loss = 0.00341  time: 2.118 s
[epoch 27,images 310] training loss = 0.00365  time: 2.115 s
[epoch 27,images 320] training loss = 0.00378  time: 2.120 s
[epoch 27,images 330] training loss = 0.00463  time: 2.106 s
[epoch 27,images 340] training loss = 0.00388  time: 2.109 s
[epoch 27,images 350] training loss = 0.00452  time: 2.146 s
[epoch 27,images 360] training loss = 0.00500  time: 2.149 s
[epoch 27,images 370] training loss = 0.00522  time: 2.155 s
[epoch 27,images 380] training loss = 0.00475  time: 2.149 s
[epoch 27,images 390] training loss = 0.00393  time: 2.133 s
[epoch 27,images 400] training loss = 0.00493  time: 2.109 s
[epoch 27,images 410] training loss = 0.00414  time: 2.116 s
[epoch 27,images 420] training loss = 0.00373  time: 2.113 s
[epoch 27,images 430] training loss = 0.00317  time: 2.101 s
epoch 27	val_loss:0.007808562047704832
[epoch 28,images 10] training loss = 0.00482  time: 2.197 s
[epoch 28,images 20] training loss = 0.00405  time: 2.625 s
[epoch 28,images 30] training loss = 0.00357  time: 2.188 s
[epoch 28,images 40] training loss = 0.00453  time: 2.144 s
[epoch 28,images 50] training loss = 0.00399  time: 2.166 s
[epoch 28,images 60] training loss = 0.00448  time: 2.145 s
[epoch 28,images 70] training loss = 0.00412  time: 2.217 s
[epoch 28,images 80] training loss = 0.00468  time: 2.152 s
[epoch 28,images 90] training loss = 0.00344  time: 2.119 s
[epoch 28,images 100] training loss = 0.00378  time: 2.113 s
[epoch 28,images 110] training loss = 0.00373  time: 2.114 s
[epoch 28,images 120] training loss = 0.00429  time: 2.144 s
[epoch 28,images 130] training loss = 0.00404  time: 2.135 s
[epoch 28,images 140] training loss = 0.00466  time: 2.130 s
[epoch 28,images 150] training loss = 0.00262  time: 2.124 s
[epoch 28,images 160] training loss = 0.00383  time: 2.128 s
[epoch 28,images 170] training loss = 0.00369  time: 2.105 s
[epoch 28,images 180] training loss = 0.00360  time: 2.106 s
[epoch 28,images 190] training loss = 0.00299  time: 2.109 s
[epoch 28,images 200] training loss = 0.00339  time: 2.122 s
[epoch 28,images 210] training loss = 0.00253  time: 2.110 s
[epoch 28,images 220] training loss = 0.00382  time: 2.138 s
[epoch 28,images 230] training loss = 0.00514  time: 2.121 s
[epoch 28,images 240] training loss = 0.00427  time: 2.117 s
[epoch 28,images 250] training loss = 0.00319  time: 2.128 s
[epoch 28,images 260] training loss = 0.00456  time: 2.119 s
[epoch 28,images 270] training loss = 0.00327  time: 2.106 s
[epoch 28,images 280] training loss = 0.00392  time: 2.154 s
[epoch 28,images 290] training loss = 0.00418  time: 2.133 s
[epoch 28,images 300] training loss = 0.00489  time: 2.105 s
[epoch 28,images 310] training loss = 0.00527  time: 2.139 s
[epoch 28,images 320] training loss = 0.00508  time: 2.113 s
[epoch 28,images 330] training loss = 0.00363  time: 2.107 s
[epoch 28,images 340] training loss = 0.00516  time: 2.135 s
[epoch 28,images 350] training loss = 0.00401  time: 2.116 s
[epoch 28,images 360] training loss = 0.00429  time: 2.136 s
[epoch 28,images 370] training loss = 0.00405  time: 2.144 s
[epoch 28,images 380] training loss = 0.00524  time: 2.112 s
[epoch 28,images 390] training loss = 0.00308  time: 2.107 s
[epoch 28,images 400] training loss = 0.00317  time: 2.111 s
[epoch 28,images 410] training loss = 0.00361  time: 2.146 s
[epoch 28,images 420] training loss = 0.00326  time: 2.144 s
[epoch 28,images 430] training loss = 0.00329  time: 2.158 s
epoch 28	val_loss:0.008654044352618033
[epoch 29,images 10] training loss = 0.00322  time: 1.893 s
[epoch 29,images 20] training loss = 0.00373  time: 2.118 s
[epoch 29,images 30] training loss = 0.00266  time: 2.161 s
[epoch 29,images 40] training loss = 0.00337  time: 2.124 s
[epoch 29,images 50] training loss = 0.00377  time: 2.115 s
[epoch 29,images 60] training loss = 0.00351  time: 2.120 s
[epoch 29,images 70] training loss = 0.00337  time: 2.128 s
[epoch 29,images 80] training loss = 0.00240  time: 2.126 s
[epoch 29,images 90] training loss = 0.00368  time: 2.144 s
[epoch 29,images 100] training loss = 0.00257  time: 2.124 s
[epoch 29,images 110] training loss = 0.00392  time: 2.115 s
[epoch 29,images 120] training loss = 0.00282  time: 2.121 s
[epoch 29,images 130] training loss = 0.00402  time: 2.137 s
[epoch 29,images 140] training loss = 0.00437  time: 2.137 s
[epoch 29,images 150] training loss = 0.00507  time: 2.142 s
[epoch 29,images 160] training loss = 0.00419  time: 2.178 s
[epoch 29,images 170] training loss = 0.00399  time: 2.158 s
[epoch 29,images 180] training loss = 0.00603  time: 2.137 s
[epoch 29,images 190] training loss = 0.00458  time: 2.180 s
[epoch 29,images 200] training loss = 0.00324  time: 2.187 s
[epoch 29,images 210] training loss = 0.00310  time: 2.121 s
[epoch 29,images 220] training loss = 0.00386  time: 2.119 s
[epoch 29,images 230] training loss = 0.00448  time: 2.122 s
[epoch 29,images 240] training loss = 0.00437  time: 2.136 s
[epoch 29,images 250] training loss = 0.00381  time: 2.156 s
[epoch 29,images 260] training loss = 0.00472  time: 2.131 s
[epoch 29,images 270] training loss = 0.00381  time: 2.119 s
[epoch 29,images 280] training loss = 0.00380  time: 2.119 s
[epoch 29,images 290] training loss = 0.00419  time: 2.145 s
[epoch 29,images 300] training loss = 0.00391  time: 2.151 s
[epoch 29,images 310] training loss = 0.00467  time: 2.150 s
[epoch 29,images 320] training loss = 0.00334  time: 2.135 s
[epoch 29,images 330] training loss = 0.00361  time: 2.126 s
[epoch 29,images 340] training loss = 0.00462  time: 2.106 s
[epoch 29,images 350] training loss = 0.00345  time: 2.143 s
[epoch 29,images 360] training loss = 0.00441  time: 2.161 s
[epoch 29,images 370] training loss = 0.00356  time: 2.145 s
[epoch 29,images 380] training loss = 0.00424  time: 2.133 s
[epoch 29,images 390] training loss = 0.00437  time: 2.111 s
[epoch 29,images 400] training loss = 0.00334  time: 2.129 s
[epoch 29,images 410] training loss = 0.00283  time: 2.136 s
[epoch 29,images 420] training loss = 0.00378  time: 2.126 s
[epoch 29,images 430] training loss = 0.00423  time: 2.116 s
epoch 29	val_loss:0.009547774773969047
[epoch 30,images 10] training loss = 0.00388  time: 1.913 s
[epoch 30,images 20] training loss = 0.00346  time: 2.125 s
[epoch 30,images 30] training loss = 0.00361  time: 2.126 s
[epoch 30,images 40] training loss = 0.00290  time: 2.125 s
[epoch 30,images 50] training loss = 0.00282  time: 2.117 s
[epoch 30,images 60] training loss = 0.00312  time: 2.118 s
[epoch 30,images 70] training loss = 0.00341  time: 2.121 s
[epoch 30,images 80] training loss = 0.00417  time: 2.158 s
[epoch 30,images 90] training loss = 0.00452  time: 2.119 s
[epoch 30,images 100] training loss = 0.00239  time: 2.126 s
[epoch 30,images 110] training loss = 0.00390  time: 2.143 s
[epoch 30,images 120] training loss = 0.00342  time: 2.123 s
[epoch 30,images 130] training loss = 0.00391  time: 2.134 s
[epoch 30,images 140] training loss = 0.00423  time: 2.135 s
[epoch 30,images 150] training loss = 0.00320  time: 2.137 s
[epoch 30,images 160] training loss = 0.00297  time: 2.117 s
[epoch 30,images 170] training loss = 0.00247  time: 2.102 s
[epoch 30,images 180] training loss = 0.00376  time: 2.117 s
[epoch 30,images 190] training loss = 0.00466  time: 2.121 s
[epoch 30,images 200] training loss = 0.00399  time: 2.135 s
[epoch 30,images 210] training loss = 0.00292  time: 2.151 s
[epoch 30,images 220] training loss = 0.00466  time: 2.148 s
[epoch 30,images 230] training loss = 0.00377  time: 2.138 s
[epoch 30,images 240] training loss = 0.00411  time: 2.120 s
[epoch 30,images 250] training loss = 0.00302  time: 2.151 s
[epoch 30,images 260] training loss = 0.00314  time: 2.137 s
[epoch 30,images 270] training loss = 0.00414  time: 2.121 s
[epoch 30,images 280] training loss = 0.00449  time: 2.112 s
[epoch 30,images 290] training loss = 0.00335  time: 2.119 s
[epoch 30,images 300] training loss = 0.00317  time: 2.128 s
[epoch 30,images 310] training loss = 0.00523  time: 2.111 s
[epoch 30,images 320] training loss = 0.00249  time: 2.111 s
[epoch 30,images 330] training loss = 0.00268  time: 2.114 s
[epoch 30,images 340] training loss = 0.00316  time: 2.124 s
[epoch 30,images 350] training loss = 0.00419  time: 2.125 s
[epoch 30,images 360] training loss = 0.00526  time: 2.137 s
[epoch 30,images 370] training loss = 0.00372  time: 2.192 s
[epoch 30,images 380] training loss = 0.00290  time: 2.173 s
[epoch 30,images 390] training loss = 0.00511  time: 2.144 s
[epoch 30,images 400] training loss = 0.00338  time: 2.127 s
[epoch 30,images 410] training loss = 0.00502  time: 2.144 s
[epoch 30,images 420] training loss = 0.00355  time: 2.129 s
[epoch 30,images 430] training loss = 0.00386  time: 2.115 s
epoch 30	val_loss:0.009384460068603499

Process finished with exit code 0
